Date,Issuer,Symbol,Lead/Joint-Lead Manager,Offer Price,Opening Price,1st Day Close,1st Day % Px Chng ,$ Chg Opening,$ Chg Close,Star Ratings,Performed
2011/6/9,Taomee Holdings ,TAOM,Credit Suisse/ Deutsche Bank Securities,$9.00 ,$8.49 ,$8.23 ,-8.56%,($0.51),($0.77),1,
2011/6/15,Compressco Partners L.P. ,GSJK,Raymond James/JPMorgan,$20.00 ,$20.00 ,$19.00 ,-5.00%,$0.00 ,($1.00),2,Missed
2011/6/15,Pandora Media ,P,Morgan Stanley/ J .P. Morgan Securities/ Citi,$16.00 ,$20.00 ,$17.42 ,8.88%,$4.00 ,$1.42 ,3,
2011/6/16,Empeiria Acquisition ,EPAQU,"Cohen & Company Capital Markets, LLC   I-Bankers Securities",$10.00 ,$9.95 ,$10.00 ,0.00%,($0.05),$0.00 ,1,
2011/6/17,Bankrate ,RATE,"Goldman, Sachs/ BofA Merrill Lynch / Citi/ J.P. Morgan",$15.00 ,$14.00 ,$15.34 ,2.27%,($1.00),$0.34 ,1,
2011/6/21,Trio Merger ,TMRGU,EarlyBirdCapital,$10.00 ,$10.00 ,$10.01 ,0.10%,$0.00 ,$0.01 ,1,
2011/6/22,Fidus Investment ,FDUS,Morgan Keegan,$15.00 ,$14.75 ,$15.00 ,0.00%,($0.25),$0.00 ,1,
2011/6/22,Vanguard Health Systems ,VHS,BofA Merrill Lynch/ Barclays Capital/ Citi/ Deutsche Bank Securities/ J.P. Morgan,$18.00 ,$18.01 ,$18.05 ,0.28%,$0.01 ,$0.05 ,1,
2011/6/24,KiOR ,KIOR,"Credit Suisse/ UBS Investment Bank/ Goldman, Sachs",$15.00 ,$15.00 ,$15.00 ,0.00%,$0.00 ,$0.00 ,1,
2011/6/29,HomeAway ,AWAY,Morgan Stanley,$27.00 ,$36.10 ,$40.21 ,48.93%,$9.10 ,$13.21 ,3,
2011/6/30,Azteca Acquisition ,AZTAU,Deutsche Bank Securities,$10.00 ,$10.00 ,10,0.00%,$0.00 ,$0.00 ,1,
2011/6/30,AG Mortgage Investment Trust  ,MITT,Deutsche Bank Securities/ Stifel Nicolaus Weisel/ RBC Capital Markets,$20.00 ,$19.64 ,$19.64 ,-1.80%,($0.36),($0.36),1,
2011/7/14,"Oiltanking Partners, L.P. ",OILT,Citi/ Barclays Capital/ J.P. Morgan/ Morgan Stanley,$21.50 ,$24.00 ,$23.70 ,10.23%,$2.50 ,$2.20 ,2,
2011/7/15,Blue Wolf Mongolia Holdings ,MNGLU,Deutsche Bank Securities,$10.00 ,$9.99 ,$10.03 ,0.30%,($0.01),$0.03 ,1,
2011/7/15,Nautilus Marine Acquisition ,NMAR.U,Maxim Group,$10.00 ,$9.95 ,$9.92 ,-0.80%,($0.05),($0.08),1,
2011/7/20,Skullcandy ,SKUL,BofA Merrill Lynch/ Morgan Stanley,$20.00 ,$23.00 ,$20.00 ,0.00%,$3.00 ,$0.00 ,3,
2011/7/20,Zillow  ,Z,Citi,$20.00 ,$60.00 ,$35.77 ,78.85%,$40.00 ,$15.77 ,3,
2011/7/21,SunCoke Energy ,SXC,"Credit Suisse/BofA Merrill Lynch/ Goldman, Sachs & Co.",$16.00 ,$17.00 ,$17.00 ,6.25%,$1.00 ,$1.00 ,3,
2011/7/22,Apollo Residential Mortgage ,AMTG,Morgan Stanley/ Credit Suisse/ J.P. Morgan,$20.00 ,$19.00 ,$18.65 ,-6.75%,($1.00),($1.35),1,
2011/7/22,Francescas Holdings ,FRAN,"Goldman, Sachs/ J.P. Morgan/ Jefferies",$17.00 ,$23.00 ,$27.65 ,62.65%,$6.00 ,$10.65 ,3,
2011/7/27,"American Midstream Partners, LP ",AMID,Cit/ BofA Merrill Lynch,$21.00 ,$21.00 ,$20.95 ,-0.24%,$0.00 ,($0.05),2,Missed
2011/7/27,Dunkin Brands Group ,DNKN,"J.P. Morgan/ Barclays Capital/ Morgan Stanley/ BofA Merrill Lynch/ Goldman, Sachs",$19.00 ,$25.00 ,$27.85 ,46.58%,$6.00 ,$8.85 ,3,
2011/7/27,Tangoe ,TNGO,Deutsche Bank/Stifel Niclous Weisel,$10.00 ,$11.00 ,$11.65 ,16.50%,$1.00 ,$1.65 ,1,Missed
2011/7/28,Chefs Warehouse Holdings ,CHEF,Jefferies/ BMO Capital Markets/ Wells Fargo Securities,$15.00 ,$17.00 ,$17.50 ,16.67%,$2.00 ,$2.50 ,2,
2011/7/28,Horizon Pharma ,HZNP,Stifel Nicolaus Weisel/ Cowen/ JMP Securities,$9.00 ,$9.00 ,$9.15 ,1.67%,$0.00 ,$0.15 ,1,
2011/7/28,Teavana Holdings ,TEA,"BofA Merrill Lynch/ Goldman, Sachs",$17.00 ,$28.95 ,$27.80 ,63.53%,$11.95 ,$10.80 ,3,
2011/7/28,Wesco Aircraft Holdings ,WAIR,Barclays Capital/ Morgan Stanley,$15.00 ,$14.75 ,$14.92 ,-0.53%,($0.25),($0.08),1,
2011/7/29,C&J Energy Services ,CJES,"Goldman, Sachs/ J.P. Morgan/ Citi",$29.00 ,$30.00 ,$30.50 ,5.17%,$1.00 ,$1.50 ,3,
2011/8/4,American Capital Mortgage Investment ,MTGE,Citi/ Deutsche Bank Securities/ UBS Investment Bank/ Wells Fargo Securities,$20.00 ,$19.00 ,$18.41 ,-7.95%,($1.00),($1.59),1,
2011/8/11,Carbonite ,CARB,BofA Merrill Lynch/ J.P. Morgan,$10.00 ,$10.93 ,$12.35 ,23.50%,$0.93 ,$2.35 ,1,
2011/8/11,SandRidge Permian Trust ,PER,Morgan Stanley/ Raymond James/ RBC Capital Markets/ Wells Fargo Securities,$18.00 ,$18.00 ,$18.00 ,0.00%,$0.00 ,$0.00 ,1,
2011/8/17,Tudou Holdings Limited ,TUDO,Credit Suisse/ Deutsche Bank Securities,$29.00 ,$25.11 ,$25.59 ,-11.76%,($3.89),($3.41),2,Missed
2011/10/14,Ubiquiti Networks ,UBNT,UBS Investment Bank/ Deutsche Bank Securities/ Raymond James,$15.00 ,$16.50 ,$17.50 ,16.67%,$1.50 ,$2.50 ,1,
2011/10/19,ZELTIQ Aesthetics ,ZLTQ," J.P. Morgan/ Goldman, Sachs & Co. ",$13.00 ,$14.50 ,$15.50 ,19.23%,$1.50 ,$2.50 ,1,
2011/10/25,Committed Capital Acquisition  ,CCACU,Broadband Capital Management,$5.00 ,$5.10 ,$5.10 ,2.00%,$0.10 ,$0.10 ,1,
2011/11/3,Enduro Royalty Trust,NDRO,"Barclays Capital/ Citigroup/ Goldman, Sachs/ RBC Capital Markets/ Wells Fargo Securities",$22.00 ,$21.75 ,$21.26 ,-3.36%,($0.25),($0.74),1,
2011/11/4,Groupon ,GRPN,"Morgan Stanley/ Goldman, Sachs/ Credit Suisse",$20.00 ,$28.00 ,$26.11 ,30.55%,$8.00 ,$6.11 ,3,
2011/11/4,"Rentech Nitrogen Partners, L.P. ",RNF,Morgan Stanley/ Credit Suisse,$20.00 ,$20.00 ,$19.85 ,-0.75%,$0.00 ,($0.15),2,Missed
2011/11/8,Selway Capital Acquisition ,SWCAU,Aegis Capital/ Chardan Capital Markets,$10.00 ,$10.00 ,$9.95 ,-0.50%,$0.00 ,($0.05),1,
2011/11/9,Imperva ,IMPV,J.P. Morgan/ Deutsche Bank Securities,$18.00 ,$23.00 ,$24.00 ,33.33%,$5.00 ,$6.00 ,3,
2011/11/11,Chesapeake Granite Wash Trust ,CHKR,Morgan Stanley/ Raymond James,$19.00 ,$19.00 ,$18.87 ,-0.68%,$0.00 ,($0.13),1,
2011/11/11,"LRR Energy, L.P. ",LRE,Wells Fargo Securities,$19.00 ,$19.00 ,$19.05 ,0.26%,$0.00 ,$0.05 ,1,
2011/11/11,NewLink Genetics ,NLNK,Stifel Nicolaus Weisel/ Canaccord Genuity,$7.00 ,$7.00 ,$7.08 ,1.14%,$0.00 ,$0.08 ,1,
2011/11/16,Clovis Oncology ,CLVS,J.P. Morgan/ Credit Suisse,$13.00 ,$13.05 ,$12.56 ,-3.38%,$0.05 ,($0.44),2,Missed
2011/11/16,InvenSense ,INVN,Goldman Sachs/Morgan Stanley,$7.50 ,$8.30 ,$8.90 ,18.67%,$0.80 ,$1.40 ,2,
2011/11/17,Angie¡¯s List  ,ANGI,BofA Merrill Lynch,$13.00 ,$18.00 ,$16.28 ,25.23%,$5.00 ,$3.28 ,3,
2011/11/17,Delphi Automotive PLC  ,DLPH,"Goldman, Sachs/ J.P. Morgan",$22.00 ,$21.50 ,$21.33 ,-3.05%,($0.50),($0.67),1,
2011/11/18,Digital Domain Media Group ,DDMG,Roth Capital Partners,$8.50 ,$8.50 ,$7.15 ,-15.88%,$0.00 ,($1.35),1,
2011/11/18,Intermolecular ,IMI,Morgan Stanley/ J.P. Morgan/ Barclays Capital,$10.00 ,$10.00 ,$9.50 ,-5.00%,$0.00 ,($0.50),1,
2011/11/18,Manning & Napier ,MN,BofA Merrill Lynch,$12.00 ,$12.00 ,$12.00 ,0.00%,$0.00 ,$0.00 ,1,
2011/11/18,Mattress Firm Holding  ,MFRM,Barclays Capital/ UBS Investment Bank/ William Blair & Company,$19.00 ,$22.00 ,$22.00 ,15.79%,$3.00 ,$3.00 ,3,
2011/11/23,BlackRock Utility & Infrastructure Trust (BUI),BUI,Morgan Stanley/ Citigroup/ BofA Merrill Lynch/ UBS Investment Bank/ Wells Fargo Securities/ Ameriprise Financial Services/ RBC Capital Markets,$20.00 ,$20.00 ,$20.00 ,0.00%,$0.00 ,$0.00 ,1,
2011/12/2,Vanguard Energy ,VNGEU,Paulson Investment,$1.00 ,$1.15 ,$1.15 ,15.00%,$0.15 ,$0.15 ,1,
2011/12/9,Memorial Production Partners LP ,MEMP,Citigroup/ Raymond James/ Wells Fargo Securities,$19.00 ,$18.82 ,$19.79 ,4.16%,($0.18),$0.79 ,1,
2011/12/9,"Rose Rock Midstream, L.P. ",RRMS,Barclays Capital/ Citigroup/ Deutsche Bank Securities,$20.00 ,$20.50 ,$20.00 ,0.00%,$0.50 ,$0.00 ,2,
2011/12/13,Jive Software  ,JIVE,"Morgan Stanley/ Goldman, Sachs",$12.00 ,$15.12 ,$15.05 ,25.42%,$3.12 ,$3.05 ,3,
2011/12/14,Sanchez Energy ,SN,Johnson Rice & Company/ Macquarie Capital,$22.00 ,$20.00 ,$18.25 ,-17.05%,($2.00),($3.75),1,
2011/12/15,Bonanza Creek Energy ,BCEI,Morgan Stanley/ Credit Suisse,$17.00 ,$15.50 ,$13.61 ,-19.94%,($1.50),($3.39),1,
2011/12/15,Laredo Petroleum Holdings ,LPI,J.P. Morgan,$17.00 ,$17.25 ,$18.10 ,6.47%,$0.25 ,$1.10 ,1,
2011/12/15,Michael Kors Holdings ,KORS,"Morgan Stanley/ J.P. Morgan/ Goldman, Sachs & Co.",$20.00 ,$25.00 ,$24.20 ,21.00%,$5.00 ,$4.20 ,3,
2011/12/15,"Mid-Con Energy Partners, LP  ",MCEP,RBC Capital Markets,$18.00 ,$17.72 ,$18.05 ,0.28%,($0.28),$0.05 ,1,
2011/12/16,"Inergy Midstream, L.P. ",NRGM,Morgan Stanley/ Barclays Capital/ BofA Merrill Lynch/ Credit Suisse/ Wells Fargo Securities,$17.00 ,$17.00 ,$17.65 ,3.82%,$0.00 ,$0.65 ,1,
2011/12/16,Zynga  ,ZNGA,"Morgan Stanley/ Goldman, Sachs",$10.00 ,$11.00 ,$9.50 ,-5.00%,$1.00 ,($0.50),3,
2010/1/22,Cellu Tissue Holdings ,CLU,Goldman Sachs/J.P. Morgan/BofA Merrill Lynch,$13.00 ,$12.30 ,$11.90 ,-8.46%,($0.70),($1.10),1,
2010/1/22,Chesapeake Lodging Trust ,CHSP,J.P. Morgan/Dutsche Bank/FBR,$20.00 ,$19.25 ,$19.00 ,-5.00%,($0.75),($1.00),1,
2010/1/22,Symetra Financial ,SYA,BofA/JP Morgan/Goldman Sachs/Barclays Capital,$12.00 ,$12.70 ,$12.75 ,6.25%,$0.70 ,$0.75 ,1,
2010/1/26,Andatee China Marine Fuel Services ,AMCF,Rodman Renshaw/Newbridge,$6.30 ,$6.30 ,$5.77 ,-8.41%,$0.00 ,($0.53),1,
2010/1/28,IFM Investments Limited ,CTC,Goldman Sachs/Morgan Stanley,$7.00 ,$7.15 ,$7.30 ,4.29%,$0.15 ,$0.30 ,1,
2010/1/29,China Electric Motor ,CELM,Roth Capital/West Park Capital,$4.50 ,$4.70 ,$4.45 ,-1.11%,$0.20 ,($0.05),1,
2010/2/3,Ironwood Pharmaceutical ,IRWD,J.P.Morgan/Morgan Stanley/Credit Suisse,$11.25 ,$11.31 ,$11.65 ,3.56%,$0.06 ,$0.40 ,1,
2010/2/9,Solar Capital ,SLRC,Citi/J.P. Morgan/Morgan Stanley/Sun Trust,$18.75 ,$17.80 ,$18.00 ,-4.00%,($0.95),($0.75),1,
2010/2/10,Piedmont Office Trust Realty ,PDM,Morgan Stanley/J.P. Morgan,$14.50 ,$14.75 ,$15.60 ,7.59%,$0.25 ,$1.10 ,1,
2010/2/10,Terreno Realty ,TRNO,Goldman Sachs,$20.00 ,$18.75 ,$18.65 ,-6.75%,($1.25),($1.35),1,
2010/2/11,Generac Holdings ,GNRC,J.P. Morgan/Goldman Sachs,$13.00 ,$13.00 ,$12.84 ,-1.23%,$0.00 ,($0.16),1,
2010/2/11,Graham Packaging ,GRM,Citi/Goldman Sachs/Deutsche Bank,$10.00 ,$10.00 ,$10.20 ,2.00%,$0.00 ,$0.20 ,1,
2010/2/11,QuinStreet ,QNST,Credit Suisse/BofA Merrill Lynch/J.P. Morgan,$15.00 ,$15.10 ,$15.00 ,0.00%,$0.10 ,$0.00 ,1,
2010/2/26,Sprott Physical Gold Trust ,PHYS,Morgan Stanley/RBC,$10.00 ,$9.65 ,$9.59 ,-4.10%,($0.35),($0.41),1,
2010/3/1,Anthera Phamaceuticals ,ANTH,Deutsche Bank,$7.00 ,$7.00 ,$7.01 ,0.14%,$0.00 ,$0.01 ,1,
2010/3/10,Baltic Trading Limited ,BALT,Morgan Stanley/Dahlman Rose,$14.00 ,$14.00 ,$13.96 ,-0.29%,$0.00 ,($0.04),1,
2010/3/11,Sensata Technologies ,ST,Morgan Stanley/Barclays Capital/Goldman Sachs,$18.00 ,$18.00 ,$18.50 ,2.78%,$0.00 ,$0.50 ,1,
2010/3/12,AVEO Pharmaceuticals ,AVEO,J.P. Morgan/Morgan Stanley,$9.00 ,$8.25 ,$9.00 ,0.00%,($0.75),$0.00 ,1,
2010/3/12,Crude Carriers,CRU,UBS Investment Bank/BofA Merrill Lynch/Wells Fargo Securities,$19.00 ,$19.00 ,$19.00 ,0.00%,$0.00 ,$0.00 ,1,
2010/3/16,Financial Engines ,FNGN,Goldman Sachs,$12.00 ,$14.95 ,$17.25 ,43.75%,$2.95 ,$5.25 ,2,
2010/3/24,Calix Networks ,CALX,Goldman Sachs/Morgan Stanley,$13.00 ,$17.00 ,$15.10 ,16.15%,$4.00 ,$2.10 ,2,
2010/3/24,First Interstate BancSystem ,FIBK,Barclays Capital,$14.50 ,$15.98 ,$15.70 ,8.28%,$1.48 ,$1.20 ,2,
2010/3/24,MaxLinear ,MXL,Morgan Stanley/Deutsche Bank,$13.00 ,$17.00 ,$18.70 ,43.85%,$4.00 ,$5.70 ,3,
2010/3/26,China Lodging Group ,HTHT,Goldman Sachs/Morgan Stanley,$12.25 ,$13.50 ,$13.92 ,13.63%,$1.25 ,$1.67 ,2,
2010/3/31,Scorpio Tankers ,STNG,Morgan Stanley/ Dahlman Rose,$13.00 ,$12.90 ,$12.56 ,-3.38%,($0.10),($0.44),1,
2010/3/31,SS&C Technologies Holdings ,SSNC,J.P. Morgan,$15.00 ,$16.00 ,$15.08 ,0.53%,$1.00 ,$0.08 ,3,
2010/3/31,Meru Networks ,MERU,BofA Merrill Lynch,$15.00 ,$20.00 ,$19.17 ,27.80%,$5.00 ,$4.17 ,3,
2010/4/1,Primaerica ,PRI,Citi,$15.00 ,$19.15 ,$19.65 ,31.00%,$4.15 ,$4.65 ,2,
2010/4/9,Metals USA Holdings ,MUSA,Goldman Sachs,$21.00 ,$20.50 ,$19.20 ,-8.57%,($0.50),($1.80),3,Missed
2010/4/9,Tengion ,TNGN,Piper Jaffray/Leerink Swann,$5.00 ,$5.00 ,$5.02 ,0.40%,$0.00 ,$0.02 ,1,
2010/4/16,Chatham Lodging Trust ,CLDT,Barclays Capital,$20.00 ,$20.25 ,$20.50 ,2.50%,$0.25 ,$0.50 ,1,
2010/4/22,Codexis ,CDXS,Credit Suisse/Goldman Sachs,$13.00 ,$13.00 ,$13.26 ,2.00%,$0.00 ,$0.26 ,3,Missed
2010/4/22,DynaVox ,DVOX,Piper Jaffray/Jefferies,$15.00 ,$15.00 ,$15.00 ,0.00%,$0.00 ,$0.00 ,3,Missed
2010/4/22,Alimera Sciences ,ALIM,Credit Suisse/Citi,$11.00 ,$11.00 ,$11.00 ,0.00%,$0.00 ,$0.00 ,1,
2010/4/22,Global Geophysical Services ,GGS,Credit Suisse/Barclays Capital,$12.26 ,$12.00 ,$12.00 ,-2.12%,($0.26),($0.26),1,
2010/4/22,Mitel Networks ,MITL,BofA Merrill Lynch/J.P. Morgan/UBS Investment Bank,$14.00 ,$12.75 ,$12.30 ,-12.14%,($1.25),($1.70),1,
2010/4/22,SPS Commerce ,SPSC,Thomas Weisel Partners,$12.00 ,$14.00 ,$13.60 ,13.33%,$2.00 ,$1.60 ,3,
2010/4/23,Excel Trust ,EXL,Morgan Stanley/Barclays Capital/UBS Investment Trust,$14.00 ,$13.25 ,$13.30 ,-5.00%,($0.75),($0.70),1,
2010/4/29,Alpha and Omega Semiconductor ,AOSL,Deutsche Bank/Piper Jaffray,$18.00 ,$18.11 ,$17.70 ,-1.67%,$0.11 ,($0.30),2,Missed
2010/4/29,Convio ,CNVO,Thomas Weisel Partners/ Piper Jaffray,$9.00 ,$10.00 ,$10.24 ,13.78%,$1.00 ,$1.24 ,1,
2010/4/30,PAA Natural Gas Storage ,PNG,Barclays Capital/ UBS Investment Bank,$21.50 ,$22.50 ,$23.25 ,8.14%,$1.00 ,$1.75 ,2,
2010/5/3,S&W Seed ,SANWU,Paulson Investment/Feltl,$11.00 ,$10.89 ,$10.70 ,-2.73%,($0.11),($0.30),1,
2010/5/5,Charm Communications ,CHRM,Credit Suisse,$9.50 ,$9.51 ,$9.40 ,-1.05%,$0.01 ,($0.10),1,
2010/5/5,Douglas Dynamics ,PLOW,Credit Suisse/ Oppenheimer,$11.25 ,$22.26 ,$11.29 ,0.36%,$11.01 ,$0.04 ,1,
2010/5/12,Niska Gas Storage ,NKA,Goldman Sachs/Morgan Stanley,$20.50 ,$19.50 ,$19.10 ,-6.83%,($1.00),($1.40),2,Missed
2010/5/13,Express ,EXPR,BofA Merrill Lynch/Goldman Sachs,$17.00 ,$17.05 ,$16.75 ,-1.47%,$0.05 ,($0.25),1,
2010/5/13,Roadrunner Transportation Services Holdings ,RRTS,Baird/ BB&T Capital Markets/ Stifel Nicolaus,$14.00 ,$14.00 ,$13.75 ,-1.79%,$0.00 ,($0.25),1,
2010/5/13,TeleNav ,TNAV,J.P. Morgan/Deutsche Bank,$8.00 ,$9.00 ,$9.80 ,22.50%,$1.00 ,$1.80 ,1,
2010/5/14,JinkoSolar Holding ,JKS,Credit Suisse,$11.00 ,$11.00 ,$11.01 ,0.09%,$0.00 ,$0.01 ,1,
2010/5/14,Kingtone Wireless Soultion ,KONE,Roth Capital Partners,$4.00 ,$4.00 ,$3.94 ,-1.50%,$0.00 ,($0.06),1,
2010/5/14,Noranda Aluminum Holding ,NOR,BofA Merrill Lynch,$8.00 ,$8.30 ,$8.80 ,10.00%,$0.30 ,$0.80 ,1,
2010/5/20,57th Street Acquisiton ,SQTC.U,Morgan Joseph/Ladenburg Thalmann,$10.00 ,$10.00 ,$10.00 ,0.00%,$0.00 ,$0.00 ,1,
2010/5/20,Accretive Health ,AH,Goldman Sachs/Credit Suisse,$12.00 ,$12.00 ,$12.74 ,6.17%,$0.00 ,$0.74 ,1,
2010/5/20,ReachLocal ,RLOC,J.P. Morgan/BofA Merrill Lynch,$13.00 ,$13.00 ,$12.66 ,-2.62%,$0.00 ,($0.34),1,
2010/5/28,GenMark Diagnostics ,GNMK,Piper Jaffray,$6.00 ,$6.00 ,$6.00 ,0.00%,$0.00 ,$0.00 ,1,
2010/6/11,China New Borun ,BOR N,Piper Jaffray,$7.00 ,$7.00 ,$7.00 ,0.00%,$0.00 ,$0.00 ,1,
2010/6/15,CBOE Holdings ,CBOE,Goldman Sachs,$29.00 ,$32.80 ,$32.49 ,12.03%,$3.80 ,$3.49 ,3,
2010/6/16,BroadSoft ,BSFT,Goldman Sachs/Jefferies,$9.00 ,$8.25 ,$8.30 ,-7.78%,($0.75),($0.70),2,Missed
2010/6/17,Higher One Holdings ,ONE,Goldman Sachs,$12.00 ,$13.50 ,$14.27 ,18.92%,$1.50 ,$2.27 ,1,
2010/6/17,Oasis Petroleum ,OAS,Morgan Stanley/UBS Investment Bank,$14.00 ,$14.85 ,$14.88 ,6.29%,$0.85 ,$0.88 ,1,
2010/6/18,China Intelligent Lighting & Electronics ,CIL,Rodman & Renshaw.WestPark Capital,$3.00 ,$2.85 ,$2.95 ,-1.67%,($0.15),($0.05),1,
2010/6/18,Motricity ,MOTR,J.P. Morgan/Golldman Sachs,$10.00 ,$9.89 ,$9.26 ,-7.40%,($0.11),($0.74),2,Missed
2010/6/24,Hudson Pacific Properties ,HPP,BofA Merrill Lych/Barclays Capital/Morgan Stanley,$17.00 ,$17.50 ,$17.40 ,2.35%,$0.50 ,$0.40 ,1,
2010/6/25,Fabrinet ,FN,Morgan Stanley/Deutsche Bank,$10.00 ,$10.95 ,$10.75 ,7.50%,$0.95 ,$0.75 ,1,
2010/6/29,Tesla Motors ,TSLA,"Goldman, Sachs/ Morgan Stanley/ J.P. Morgan/ Deutsche Bank Securities",$17.00 ,$19.00 ,$23.98 ,41.06%,$2.00 ,$6.98 ,3,
2010/6/30,HiSoft Technology International ,HSFT,Deutsche Bank,$10.00 ,$10.27 ,$10.40 ,4.00%,$0.27 ,$0.40 ,1,
2010/7/1,AutoNavi Holdings ,AMAP,Goldman Sachs,$12.50 ,$13.02 ,$13.50 ,8.00%,$0.52 ,$1.00 ,1,
2010/7/14,Oxford Resources Parntners L.P. ,OXF,Barclays Capital/Citi,$18.50 ,$18.25 ,$17.96 ,-2.92%,($0.25),($0.54),1,
2010/7/15,SMART Technologies ,SMT,Morgan Stanley/ Deutsche Bank Securities/ RBC Capital Markets/ BofA Merrill Lynch/ Credit Suisse,$17.00 ,$17.50 ,$17.05 ,0.29%,$0.50 ,$0.05 ,2,
2010/7/16,Qlink Technologies ,QLIK,Morgan Stanley/Citi/J.P. Morgan,$10.00 ,$12.00 ,$12.80 ,28.00%,$2.00 ,$2.80 ,3,
2010/7/16,RealD ,RLD,J.P. Morgan/Piper Jaffrey,$16.00 ,$19.55 ,$19.51 ,21.94%,$3.55 ,$3.51 ,3,
2010/7/20,Camelot Information Systems ,CIS,Goldman Sachs/Barclays Capital,$11.00 ,$10.01 ,$10.65 ,-3.18%,($0.99),($0.35),1,
2010/7/22,Ameresco ,AMRC,BofA Merril Lynch,$10.00 ,$10.33 ,$10.17 ,1.70%,$0.33 ,$0.17 ,1,
2010/7/22,Green Dot ,GDOT,J.P. Morgan/Morgan Stanlry,$36.00 ,$42.10 ,$43.99 ,22.19%,$6.10 ,$7.99 ,3,
2010/7/29,Chesapeake Midstream Partners ,CHKM,Citi/Morgan Stanley,$21.00 ,$22.25 ,$22.40 ,6.67%,$1.25 ,$1.40 ,1,
2010/7/29,Envestnet ,ENV,Morgan Stanley/UBS Investment Bank/Barclays Capital,$9.00 ,$9.35 ,$10.23 ,13.67%,$0.35 ,$1.23 ,1,
2010/7/29,Molycorp ,MCP,Morgan Stanley/J.P. Morgan,$14.00 ,$13.25 ,$12.85 ,-8.21%,($0.75),($1.15),1,
2010/8/3,Trius Therapeutics ,TSRX,Credit Suisse/Piper Jaffray,$5.00 ,$5.10 ,$5.00 ,0.00%,$0.10 ,$0.00 ,1,
2010/8/5,Ambow Education Holding,AMBO,J.P. Morgan/ Goldman Sachs (Asia),$10.00 ,$10.04 ,$9.25 ,-7.50%,$0.04 ,($0.75),2,Blowm
2010/8/5,Gordmans Stores,GMAD,Piper Jaffray/Wells Fargo Securities,$11.00 ,$11.00 ,$11.03 ,0.27%,$0.00 ,$0.03 ,2,Blowm
2010/8/6,Intralink Holdings ,IL,Morgan Stanley/Deutsche Bank/Credit Suisse,$13.00 ,$10.00 ,$9.61 ,-26.08%,($3.00),($3.39),1,
2010/8/6,NuPathe ,PATH,Leerink Swann/Lazard Capital Markets,$10.00 ,$10.04 ,$9.25 ,-7.50%,$0.04 ,($0.75),1,
2010/8/6,NXP Semiconductors NV ,NXPI,Credit Suisse/Goldman Sachs/Morgan Stanley,$14.00 ,$11.00 ,$11.03 ,-21.21%,($3.00),($2.97),1,
2010/8/11,China Kanghui Holdings ,KH,Morgan Stanley/ Piper Jaffray,$10.25 ,$10.29 ,$12.16 ,18.63%,$0.04 ,$1.91 ,1,
2010/8/11,MediaMind Technologies ,MDMD,J.P. Morgan/Deutsche Bank,$11.50 ,$10.50 ,$11.00 ,-4.35%,($1.00),($0.50),1,
2010/8/12,MakeMyTrip Limited ,MMYT,Morgan Stanley,$14.00 ,$22.00 ,$26.45 ,88.93%,$8.00 ,$12.45 ,1,Blowm
2010/8/12,RealPage ,RP,Credit Suisse/ Deutsche Bank Securities,$11.00 ,$13.00 ,$14.52 ,32.00%,$2.00 ,$3.52 ,1,
2010/8/13,Electromed,ELMD,Feltl and Company,$4.00 ,$4.05 ,$3.98 ,-0.50%,$0.05 ,($0.02),1,
2010/8/26,Whitestone REIT ,WSR,Wunderlich/Ladenburg Thalmann,$12.00 ,$12.00 ,$11.50 ,-4.17%,$0.00 ,($0.50),1,
2010/9/17,SouFun Holdings Limited ,SFUN,Deutsche Bank Securities/ Goldman Sachs (Asia) L.L.C,$42.50 ,$67.00 ,$73.50 ,72.94%,$24.50 ,$31.00 ,3,
2010/9/23,CoreSite Realty ,COR,Citi/BofA Merrill Lynch/RBC Capital Markets,$16.00 ,$16.00 ,$16.01 ,0.06%,$0.00 ,$0.01 ,1,
2010/9/24,SciQuest ,SQI,Stifel Nicolaus Weisel,$9.50 ,$11.50 ,$12.27 ,29.16%,$2.00 ,$2.77 ,2,
2010/9/28,Amyris ,AMRS,Morgan Stanley/Goldman Sachs/J.P. Morgan,$16.00 ,$16.50 ,$16.50 ,3.13%,$0.50 ,$0.50 ,1,
2010/9/28,Country Style Cooking Restaurant Chain ,CCSC,BofA Merrill Lynch/ Credit Suisse,$16.50 ,$25.00 ,$24.30 ,47.27%,$8.50 ,$7.80 ,3,
2010/9/30,Elster Group ,ELT,Deutsche Bank Securities,$13.00 ,$13.00 ,$13.75 ,5.77%,$0.00 ,$0.75 ,1,
2010/9/30,Rhino Resources Partners ,RNO,Raymond James,$20.50 ,$20.50 ,$21.10 ,2.93%,$0.00 ,$0.60 ,1,
2010/10/1,China Ming Yang Wind Power Group ,MY,Morgan Stanley/ Credit Suisse/ BofA Merrill Lynch,$14.00 ,$14.15 ,$13.25 ,-5.36%,$0.15 ,($0.75),3,Missed
2010/10/1,ChinaCache International Holdings ,CCIH,BofA Merrill Lynch/ Deutsche Bank Securities,$13.90 ,$27.00 ,$27.15 ,95.32%,$13.10 ,$13.25 ,3,
2010/10/1,The KEYW Holding ,KEYW,SunTrust Robinson Humphrey,$10.00 ,$10.30 ,$11.38 ,13.80%,$0.30 ,$1.38 ,2,
